task,submission,model,origin_source_bytes,orig_tc_shown_bytes,orig_tc_shown_fraction,orig_tc_shown_form,origin_truncated,reduced_source_bytes,reduced_tc_shown_bytes,reduced_tc_shown_fraction,reduced_tc_shown_form,reduced_truncated,no_tc_correct,orig_tc_correct,reduced_tc_correct,delta_reduced_origin,delta_reduced_no_test,orig_tc_prompt_contains_input,orig_tc_prompt_contains_expected,orig_tc_prompt_contains_actual,reduced_tc_prompt_contains_input,reduced_tc_prompt_contains_expected,reduced_tc_prompt_contains_actual
abc365d,67113921,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67228375,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,8,8,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67225698,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,4,4,1.0,full,False,0,0,0,0.0,0.0,True,False,False,True,False,False
abc365d,66992050,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,66993696,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67035523,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67228302,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67283559,Qwen2.5-Plus,200008,40960,0.20479180832766689,prefix_40960,True,8,8,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc366c,67028599,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc366c,66889857,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,6,10,9,-0.1,0.3,True,True,True,True,True,True
abc366c,66889844,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,8,10,9,-0.1,0.1,True,True,True,True,True,True
abc366c,66875780,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc366c,66808962,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,22,22,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc366c,66658547,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc366c,66290391,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,31,31,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc366c,66053042,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,22,22,1.0,full,False,6,10,10,0.0,0.4,True,True,True,True,True,True
abc366c,65549527,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,4,4,1.0,full,False,0,1,0,-0.1,0.0,True,True,True,True,True,True
abc366c,65541312,Qwen2.5-Plus,1088924,20480,0.01880755681755568,prefix_20480,True,4,4,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,67202273,Qwen2.5-Plus,2199915,20480,0.009309450592409252,prefix_20480,True,2199910,20480,0.009309471751117092,prefix_20480,True,0,0,2,0.2,0.2,True,True,True,True,True,True
abc367d,67193151,Qwen2.5-Plus,166156,20480,0.12325766147475867,prefix_20480,True,11,20480,1861.8181818181818,not_source_prefix,True,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,66154485,Qwen2.5-Plus,166156,20480,0.12325766147475867,prefix_20480,True,11,20480,1861.8181818181818,not_source_prefix,True,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,67193160,Qwen2.5-Plus,166156,20480,0.12325766147475867,prefix_20480,True,11,20480,1861.8181818181818,not_source_prefix,True,0,0,1,0.1,0.1,True,True,True,True,True,True
abc367d,65761143,Qwen2.5-Plus,166156,20480,0.12325766147475867,prefix_20480,True,11,11,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,63618307,Qwen2.5-Plus,166156,40960,0.24651532294951733,prefix_40960,True,166154,40960,0.24651829026084235,prefix_40960,True,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,66250755,Qwen2.5-Plus,399999,40960,0.10240025600064,prefix_40960,True,11,11,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,63618182,Qwen2.5-Plus,166156,40960,0.24651532294951733,prefix_40960,True,11,11,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,63090199,Qwen2.5-Plus,166156,40960,0.24651532294951733,prefix_40960,True,11,11,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc367d,63618273,Qwen2.5-Plus,166156,40960,0.24651532294951733,prefix_40960,True,11,11,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc368c,67191225,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,22,22,1.0,full,False,1,0,1,0.1,0.0,True,True,True,True,True,True
abc368c,67188516,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,22,22,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc368c,67112272,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,22,22,1.0,full,False,0,1,0,-0.1,0.0,True,True,True,True,True,True
abc368c,67109122,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,6,1,4,0.3,-0.2,True,True,True,True,True,True
abc368c,67109097,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,3,5,0,-0.5,-0.3,True,True,True,True,True,True
abc368c,67108987,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,22,22,1.0,full,False,0,1,1,0.0,0.1,True,True,True,True,True,True
abc368c,67014332,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,21,21,1.0,full,False,0,1,0,-0.1,0.0,True,True,True,True,True,True
abc368c,66662246,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,2,3,0,-0.3,-0.2,True,True,True,True,True,True
abc368c,66662226,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,2,0,1,0.1,-0.1,True,True,True,True,True,True
abc368c,66495377,Qwen2.5-Plus,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc369d,66452865,Qwen2.5-Plus,1300007,20480,0.01575376132590055,prefix_20480,True,26,26,1.0,full,False,1,0,0,0.0,-0.1,True,True,True,True,True,True
abc369d,66698094,Qwen2.5-Plus,1300007,20480,0.01575376132590055,prefix_20480,True,26,26,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66381795,Qwen2.5-Plus,1600013,20480,0.012799896000844992,prefix_20480,True,37,37,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66601916,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,3,10,8,-0.2,0.5,True,True,True,True,True,True
abc369d,66602018,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,7,10,7,-0.3,0.0,True,True,True,True,True,True
abc369d,67111720,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,1,6,9,0.3,0.8,True,True,True,True,True,True
abc369d,66290467,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,19,19,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66291076,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,37,37,1.0,full,False,1,0,0,0.0,-0.1,True,True,True,True,True,True
abc369d,67240077,Qwen2.5-Plus,1600013,40960,0.025599792001689985,prefix_40960,True,37,37,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,67265264,Qwen2.5-Plus,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc370d,67044691,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,9,9,7,-0.2,-0.2,True,True,True,True,True,True
abc370d,66200722,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,26,26,1.0,full,False,2,2,0,-0.2,-0.2,True,True,True,True,True,True
abc370d,65578854,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,7,8,9,0.1,0.2,True,True,True,True,True,True
abc370d,65527153,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,10,3,9,0.6,-0.1,True,True,True,True,True,True
abc370d,65496614,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,10,10,1.0,full,False,4,7,4,-0.3,0.0,True,False,False,True,True,True
abc370d,65350419,Qwen2.5-Plus,1567915,40960,0.026123865132995094,prefix_40960,True,1567915,40960,0.026123865132995094,prefix_40960,True,10,9,10,0.1,0.0,True,True,True,True,True,True
abc370d,65350386,Qwen2.5-Plus,1567915,40960,0.026123865132995094,prefix_40960,True,1567915,40960,0.026123865132995094,prefix_40960,True,10,8,8,0.0,-0.2,True,True,True,True,True,True
abc370d,65350266,Qwen2.5-Plus,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,9,8,9,0.1,0.0,True,True,True,True,True,True
abc370d,67283761,Qwen2.5-Plus,1567915,40960,0.026123865132995094,prefix_40960,True,22,22,1.0,full,False,1,3,2,-0.1,0.1,True,True,True,True,True,True
abc370d,65350192,Qwen2.5-Plus,1567915,40960,0.026123865132995094,prefix_40960,True,14,14,1.0,full,False,9,8,10,0.2,0.1,True,True,True,True,True,True
abc371d,66997913,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc371d,66610768,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,9,8,10,0.2,0.1,True,True,True,True,True,True
abc371d,66993984,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,10,9,9,0.0,-0.1,True,True,True,True,True,True
abc371d,66849824,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,3,5,8,0.3,0.5,True,True,True,True,True,True
abc371d,66994557,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,4,9,8,-0.1,0.4,True,True,True,True,True,True
abc371d,66994628,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,2,8,8,0.0,0.6,True,True,True,True,True,True
abc371d,66610631,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,3,7,10,0.3,0.7,True,True,True,True,True,True
abc371d,66715307,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,43,43,1.0,full,False,0,8,2,-0.6,0.2,True,True,True,True,True,True
abc371d,66849751,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,0,6,1,-0.5,0.1,True,True,True,True,True,True
abc371d,66850066,Qwen2.5-Plus,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,4,5,9,0.4,0.5,True,True,True,True,True,True
abc372e,65729583,Qwen2.5-Plus,1144843,40960,0.03577783154546082,prefix_40960,True,1144843,40960,0.03577783154546082,prefix_40960,True,8,8,10,0.2,0.2,True,True,True,True,True,True
abc372e,65229511,Qwen2.5-Plus,18610,18610,1.0,full,False,52,52,1.0,full,False,7,7,7,0.0,0.0,True,True,True,True,True,True
abc372e,65229436,Qwen2.5-Plus,18610,18610,1.0,full,False,52,52,1.0,full,False,7,6,4,-0.2,-0.3,True,True,True,True,True,True
abc372e,63234684,Qwen2.5-Plus,18610,18610,1.0,full,False,18610,18610,1.0,full,False,8,8,8,0.0,0.0,True,True,True,True,True,True
abc372e,62871448,Qwen2.5-Plus,18610,18610,1.0,full,False,18610,18610,1.0,full,False,5,8,8,0.0,0.3,True,True,True,True,True,True
abc372e,62870440,Qwen2.5-Plus,18610,18610,1.0,full,False,18610,18610,1.0,full,False,9,7,9,0.2,0.0,True,True,True,True,True,True
abc372e,62869832,Qwen2.5-Plus,18610,18610,1.0,full,False,18610,18610,1.0,full,False,7,9,8,-0.1,0.1,True,True,True,True,True,True
abc372e,62869553,Qwen2.5-Plus,18610,18610,1.0,full,False,18610,18610,1.0,full,False,6,10,9,-0.1,0.3,True,True,True,True,True,True
abc372e,63594564,Qwen2.5-Plus,2456068,40960,0.016677062687189444,prefix_40960,True,93,93,1.0,full,False,9,8,8,0.0,-0.1,True,True,True,True,True,True
abc372e,63594225,Qwen2.5-Plus,2456068,40960,0.016677062687189444,prefix_40960,True,93,93,1.0,full,False,9,6,10,0.4,0.1,True,True,True,True,True,True
abc373e,67236729,Qwen2.5-Plus,896214,20480,0.022851684977025576,prefix_20480,True,28,28,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67229036,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67100851,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066262,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066226,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066043,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67065995,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67059080,Qwen2.5-Plus,1517326,20480,0.013497429029753658,prefix_20480,True,27,27,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc373e,67058914,Qwen2.5-Plus,1517326,20480,0.013497429029753658,prefix_20480,True,27,27,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc373e,66836397,Qwen2.5-Plus,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc374e,67093981,Qwen2.5-Plus,1213,1213,1.0,full,False,1206,1206,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,67041262,Qwen2.5-Plus,1371,1371,1.0,full,False,1364,1364,1.0,full,False,0,3,2,-0.1,0.2,True,True,True,True,True,True
abc374e,67041400,Qwen2.5-Plus,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,67213607,Qwen2.5-Plus,1513,1513,1.0,full,False,1506,1506,1.0,full,False,3,3,0,-0.3,-0.3,True,True,True,True,True,True
abc374e,67243557,Qwen2.5-Plus,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66609580,Qwen2.5-Plus,1371,1371,1.0,full,False,1364,1364,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66708613,Qwen2.5-Plus,2413,2413,1.0,full,False,28,28,1.0,full,False,1,0,1,0.1,0.0,True,True,True,True,True,True
abc374e,67028820,Qwen2.5-Plus,1371,1371,1.0,full,False,1364,1364,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66726283,Qwen2.5-Plus,1213,1213,1.0,full,False,1206,1206,1.0,full,False,2,0,0,0.0,-0.2,True,True,True,True,False,False
abc374e,67096409,Qwen2.5-Plus,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,67172723,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,67163740,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,67061482,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66923608,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66863024,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862645,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862484,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862442,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862386,Qwen2.5-Plus,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66824352,Qwen2.5-Plus,4155592,20480,0.004928299024543314,prefix_20480,True,23,23,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc376c,65060332,Qwen2.5-Plus,3955096,20480,0.005178129683830683,prefix_20480,True,17,17,1.0,full,False,5,1,1,0.0,-0.4,True,True,True,True,True,True
abc376c,65060141,Qwen2.5-Plus,3955096,20480,0.005178129683830683,prefix_20480,True,17,17,1.0,full,False,4,2,1,-0.1,-0.3,True,True,True,True,True,True
abc376c,64980246,Qwen2.5-Plus,3955096,20480,0.005178129683830683,prefix_20480,True,17,17,1.0,full,False,3,0,0,0.0,-0.3,True,True,True,True,True,True
abc376c,64977242,Qwen2.5-Plus,3955096,20480,0.005178129683830683,prefix_20480,True,17,17,1.0,full,False,1,0,1,0.1,0.0,True,True,True,True,True,True
abc376c,64962645,Qwen2.5-Plus,1528091,20480,0.013402343185059005,prefix_20480,True,25,25,1.0,full,False,6,0,3,0.3,-0.3,True,True,True,True,True,True
abc376c,64962053,Qwen2.5-Plus,3955621,20480,0.005177442429393514,prefix_20480,True,294696,20480,0.0694953443548606,prefix_20480,True,1,0,1,0.1,0.0,True,True,True,True,True,True
abc376c,64955978,Qwen2.5-Plus,3955621,20480,0.005177442429393514,prefix_20480,True,294696,20480,0.0694953443548606,prefix_20480,True,5,2,0,-0.2,-0.5,True,True,True,True,True,True
abc376c,64955966,Qwen2.5-Plus,3955621,20480,0.005177442429393514,prefix_20480,True,294696,20480,0.0694953443548606,prefix_20480,True,5,0,0,0.0,-0.5,True,True,True,True,True,True
abc376c,64955961,Qwen2.5-Plus,3955096,20480,0.005178129683830683,prefix_20480,True,620,620,1.0,full,False,6,1,5,0.4,-0.1,True,True,True,True,True,True
abc376c,64955954,Qwen2.5-Plus,3955621,20480,0.005177442429393514,prefix_20480,True,294696,20480,0.0694953443548606,prefix_20480,True,5,0,0,0.0,-0.5,True,True,True,True,True,True
abc376e,67092162,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,17,17,1.0,full,False,7,9,7,-0.2,0.0,True,True,True,True,True,True
abc376e,67027803,Qwen2.5-Plus,2016905,20480,0.010154171862333625,prefix_20480,True,26,26,1.0,full,False,10,4,7,0.3,-0.3,True,True,True,True,True,True
abc376e,66915962,Qwen2.5-Plus,1816674,20480,0.01127334898831601,prefix_20480,True,25,25,1.0,full,False,7,7,8,0.1,0.1,True,True,True,True,True,True
abc376e,66495343,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,17,17,1.0,full,False,8,2,4,0.2,-0.4,True,True,True,True,True,True
abc376e,66075558,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,10,10,1.0,full,False,2,5,1,-0.4,-0.1,True,True,True,True,True,True
abc376e,66075483,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,10,10,1.0,full,False,1,4,2,-0.2,0.1,True,True,True,True,True,True
abc376e,66075325,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,10,10,1.0,full,False,2,3,0,-0.3,-0.2,True,True,True,True,True,True
abc376e,66074967,Qwen2.5-Plus,2416933,20480,0.008473548915091979,prefix_20480,True,10,10,1.0,full,False,1,1,5,0.4,0.4,True,True,True,True,True,True
abc376e,65936878,Qwen2.5-Plus,2016905,20480,0.010154171862333625,prefix_20480,True,26,26,1.0,full,False,1,3,4,0.1,0.3,True,True,True,True,True,True
abc376e,65710653,Qwen2.5-Plus,1816674,20480,0.01127334898831601,prefix_20480,True,25,25,1.0,full,False,2,5,4,-0.1,0.2,True,True,True,True,True,True
abc376d,67251105,Qwen2.5-Plus,2577853,40960,0.015889191509368454,prefix_40960,True,2577853,40960,0.015889191509368454,prefix_40960,True,10,0,0,0.0,-1.0,True,True,True,True,True,True
abc376d,67091871,Qwen2.5-Plus,1729652,20480,0.01184053208391052,prefix_20480,True,36,36,1.0,full,False,0,0,2,0.2,0.2,True,True,True,True,True,True
abc376d,67073362,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,2,1,1,0.0,-0.1,True,True,True,True,True,True
abc376d,66684636,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,1,3,3,0.0,0.2,True,True,True,True,True,True
abc376d,66676091,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,6,5,8,0.3,0.2,True,True,True,True,True,True
abc376d,66669463,Qwen2.5-Plus,1729652,20480,0.01184053208391052,prefix_20480,True,45,45,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc376d,66500367,Qwen2.5-Plus,1729652,20480,0.01184053208391052,prefix_20480,True,16,16,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc376d,66485044,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,7,2,8,0.6,0.1,True,True,True,True,True,True
abc376d,66484903,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,0,1,0,-0.1,0.0,True,True,True,True,True,True
abc376d,66443013,Qwen2.5-Plus,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,0,3,1,-0.2,0.1,True,True,True,True,True,True
abc377c,64880220,Qwen2.5-Plus,1503973,20480,0.013617265735488602,prefix_20480,True,13,13,1.0,full,False,8,7,9,0.2,0.1,True,True,True,True,True,True
abc377c,64868673,Qwen2.5-Plus,1503973,20480,0.013617265735488602,prefix_20480,True,13,13,1.0,full,False,9,9,9,0.0,0.0,True,True,True,True,True,True
abc377c,64698971,Qwen2.5-Plus,482615,20480,0.04243548169866249,prefix_20480,True,31,31,1.0,full,False,7,5,7,0.2,0.0,True,True,True,True,True,True
abc377c,64698368,Qwen2.5-Plus,482615,20480,0.04243548169866249,prefix_20480,True,31,31,1.0,full,False,7,3,7,0.4,0.0,True,True,True,True,True,True
abc377c,64493881,Qwen2.5-Plus,1557078,40960,0.026305682823853396,prefix_40960,True,14,14,1.0,full,False,10,5,8,0.3,-0.2,True,True,True,True,True,True
abc377c,64493735,Qwen2.5-Plus,1557078,40960,0.026305682823853396,prefix_40960,True,14,14,1.0,full,False,9,10,8,-0.2,-0.1,True,True,True,True,True,True
abc377c,64188365,Qwen2.5-Plus,1557078,40960,0.026305682823853396,prefix_40960,True,22,22,1.0,full,False,10,9,9,0.0,-0.1,True,True,True,True,True,True
abc377c,63949262,Qwen2.5-Plus,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,8,4,7,0.3,-0.1,True,True,True,True,True,True
abc377c,63949051,Qwen2.5-Plus,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,9,10,7,-0.3,-0.2,True,True,True,True,True,True
abc377c,63948871,Qwen2.5-Plus,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,8,6,8,0.2,0.0,True,True,True,True,True,True
abc377f,64672933,Qwen2.5-Plus,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,64672896,Qwen2.5-Plus,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,59971129,Qwen2.5-Plus,5443,5443,1.0,full,False,5,5,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,67095334,Qwen2.5-Plus,11657,11657,1.0,full,False,31,31,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,61466538,Qwen2.5-Plus,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc377f,61644105,Qwen2.5-Plus,11657,11657,1.0,full,False,19,19,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,67095303,Qwen2.5-Plus,11657,11657,1.0,full,False,31,31,1.0,full,False,0,1,2,0.1,0.2,True,True,True,True,True,True
abc377f,61466557,Qwen2.5-Plus,5443,5443,1.0,full,False,10,10,1.0,full,False,0,1,1,0.0,0.1,True,True,True,True,True,True
abc377f,61026107,Qwen2.5-Plus,5443,5443,1.0,full,False,5,5,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,61634046,Qwen2.5-Plus,11657,11657,1.0,full,False,19,19,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
